    0.2800000000E-01    0.9834141391E-05   -0.1205548618E-04    0.9999999999E+00    0.3362248658E-05   -0.7828401875E-05    0.1000000000E+01    0.7409392768E-05    0.4562532914E-05    0.1707730778E+00   -0.9853103855E+00    0.2678019437E-05    0.3291488707E-04    0.2308650477E+01
    0.2850000000E-01    0.9490966551E-05   -0.1244020780E-04    0.9999999999E+00    0.3123623248E-05   -0.7979280783E-05    0.1000000000E+01    0.7486468773E-05    0.4532330464E-05    0.1461039687E+00   -0.9892692405E+00    0.2405105661E-05    0.3358062391E-04    0.2349876379E+01
    0.2900000000E-01    0.9133411350E-05   -0.1281570733E-04    0.9999999999E+00    0.2878815234E-05   -0.8123138450E-05    0.1000000000E+01    0.7563756308E-05    0.4501369399E-05    0.1213436560E+00   -0.9926105566E+00    0.2118994882E-05    0.3424530422E-04    0.2391102280E+01
    0.2950000000E-01    0.8761702519E-05   -0.1318146608E-04    0.9999999999E+00    0.2628022106E-05   -0.8259735918E-05    0.1000000000E+01    0.7641250819E-05    0.4469643769E-05    0.9650759609E-01   -0.9953322480E+00    0.1819631736E-05    0.3490869077E-04    0.2432328181E+01
    0.3000000000E-01    0.8376084944E-05   -0.1353697004E-04    0.9999999999E+00    0.2371450211E-05   -0.8388839443E-05    0.1000000000E+01    0.7718947678E-05    0.4437147626E-05    0.7161129250E-01   -0.9974326156E+00    0.1506964708E-05    0.3557054404E-04    0.2473554083E+01
    0.3050000000E-01    0.7976821612E-05   -0.1388171056E-04    0.9999999999E+00    0.2109314616E-05   -0.8510220815E-05    0.1000000000E+01    0.7796842189E-05    0.4403875022E-05    0.4667028645E-01   -0.9989103485E+00    0.1180946190E-05    0.3623062224E-04    0.2514779984E+01
    0.3100000000E-01    0.7564193524E-05   -0.1421518494E-04    0.9999999999E+00    0.1841838982E-05   -0.8623657672E-05    0.1000000000E+01    0.7874929581E-05    0.4369820013E-05    0.2170014707E-01   -0.9997645241E+00    0.8415325479E-06    0.3688868141E-04    0.2556005886E+01
    0.3150000000E-01    0.7138499601E-05   -0.1453689703E-04    0.9999999999E+00    0.1569255412E-05   -0.8728933807E-05    0.1000000000E+01    0.7953205012E-05    0.4334976655E-05   -0.3283538363E-02   -0.9999946092E+00    0.4886841788E-06    0.3754447546E-04    0.2597231787E+01
    0.3200000000E-01    0.6700056557E-05   -0.1484635789E-04    0.9999999999E+00    0.1291804296E-05   -0.8825839483E-05    0.1000000000E+01    0.8031663566E-05    0.4299339008E-05   -0.2826517409E-01   -0.9996004601E+00    0.1223655715E-06    0.3819775621E-04    0.2638457688E+01
    0.3250000000E-01    0.6249198760E-05   -0.1514308640E-04    0.9999999999E+00    0.1009734141E-05   -0.8914171734E-05    0.1000000000E+01    0.8110300254E-05    0.4262901134E-05   -0.5322916563E-01   -0.9985823230E+00   -0.2574546340E-06    0.3884827350E-04    0.2679683590E+01
    0.3300000000E-01    0.5786278066E-05   -0.1542660984E-04    0.9999999999E+00    0.7233013946E-06   -0.8993734666E-05    0.1000000000E+01    0.8189110014E-05    0.4225657101E-05   -0.7815992953E-01   -0.9969408334E+00   -0.6508035882E-06    0.3949577519E-04    0.2720909491E+01
    0.3350000000E-01    0.5311663638E-05   -0.1569646458E-04    0.9999999999E+00    0.4327702503E-06   -0.9064339755E-05    0.1000000000E+01    0.8268087710E-05    0.4187600979E-05   -0.1030419031E+00   -0.9946770160E+00   -0.1057704174E-05    0.4014000727E-04    0.2762135392E+01
    0.3400000000E-01    0.4825741735E-05   -0.1595219661E-04    0.9999999999E+00    0.1384124514E-06   -0.9125806139E-05    0.1000000000E+01    0.8347228131E-05    0.4148726846E-05   -0.1278595540E+00   -0.9917922839E+00   -0.1478174951E-05    0.4078071389E-04    0.2803361294E+01
